base_polo_id,name,sesai_id,city_name,city_sesai_id,created_at,updated_at
273,"SANTA CRUZ - \"PAULO\"",47282,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"SAGARANA (BACURAU)",47177,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"CAJUÍ",51412,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"RIBEIRÃO",47941,"NOVA MAMORE",110033,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"ITAPARANÃ",50947,"HUMAITA",130170,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"RIO NEGRO OCAIA",47661,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"NOVA MORADA",49290,"HUMAITA",130170,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"PALHAL",50678,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"SERRINHA",47277,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"ZARUP WEJ - \"ESCOLA PÓLO ESTADUAL\"",48620,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"BOM JESUS",50676,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"TRINCHEIRA",47462,"MIRANTE DA SERRA",110130,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"COLORADO",51410,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"TUCUMÃ",47283,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"FINAL DA ÁREA",47544,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"GUWÃ PUXUREJ -  \" JOSÉ\"",51519,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
277,"BOM SAMARITANO",47343,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"SEMAP",52242,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"URUSARI",51891,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"BAIA DAS ONÇAS",50843,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"BOM FUTURO",50583,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"TABOCA",50946,"MANICORE",130270,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"BOA ESPERANÇA",48972,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"PANJIRAWÃ \"ZÉ CARLOS\"",47455,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"PANTIROP",51093,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"ITERAP I",47218,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
277,"JUARI",47213,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"MAFUÍ",49375,"MANICORE",130270,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"LINHA 621",47279,"GOVERNADOR JORGE TEIXEIRA",110100,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"PRAINHA",47225,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"PEDRO",47763,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"IKOLEN",50825,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"CASTANHEIRA",51211,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"GALHADA",47220,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"MORADA NOVA",50664,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"VILA NOVA",48270,"MANICORE",130270,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"JUÍ",50584,"HUMAITA",130170,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"JATOBÁ",48664,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"BAIA RICA",47104,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"BARRANQUILHA",48434,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"PORTIM",47224,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"SAMBA",50677,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"LINHA 14",49946,"NOVA MAMORE",110033,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"RIO AZUL - \"SERGIO\"",48618,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"IGARAPÉ LOURDES",50826,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"CAFEZINHO",47222,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"TRINDADE",51408,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"NAZARÉ",51409,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"CANECO",50836,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"TELEROM",47284,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"DUANDJUREJ - \"SERRINHA\"",47281,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"ZAWÃ KEJ - \"BARREIRA\"",47526,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"WEBAJ KAREJ - \"SAGA PUGA\"",47623,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"IGARAPE PRETO",47664,"MANICORE",130270,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"CINCO IRMÃOS",47217,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"MORRO PELADO",51414,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"SERINGAL - \"APETI\"",48619,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
277,"KARITIANA",47716,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"TUCUMÃ",46924,"HUMAITA",130170,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"ALTO JARU",49350,"JARU",110011,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"NOVA ESPERANÇA",50382,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"CUJUBIM",52222,"HUMAITA",130170,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"BARRANCO ALTO",47276,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
277,"KASSUPÁ",49473,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"KASSUPÁ",49947,"NOVA MAMORE",110033,"2015-11-06 00:00:00","2015-11-06 00:00:00"
276,"JORGE MELO",48433,"GUAJARA-MIRIM",110010,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"JOSÉ ANTÔNIO",49200,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
277,"BYJYTY OSOP AKY",48514,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"KWAIARI",50958,"HUMAITA",130170,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"FORQUILHA GRANDE",50256,"HUMAITA",130170,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"PATOAZAL",47226,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"ABESEWAP - \"PAULO SERGIO\"",49640,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"PARAÍSO DA SERRA - \"MIGUEL ZAN\"",48617,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"CASCALHO",48622,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"MALOCA GRANDE",47285,"JI-PARANA",110012,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"GALA ANJUT",52221,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"ZAWA KAREJ - \"ESCOLA PÓLO MUNICIPAL\"",48621,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"CAJUÍ II",47192,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"JAMARI",51264,"GOVERNADOR JORGE TEIXEIRA",110100,"2015-11-06 00:00:00","2015-11-06 00:00:00"
275,"PEREIRA",50257,"HUMAITA",130170,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"ALTO JAMARÍ",46892,"GOVERNADOR JORGE TEIXEIRA",110100,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"FORMIGUEIRO",50384,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"FIGUEIRA ANTIGA ALDEIA ENCRENCA",51411,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"IKAREJ - \"PEPOYO\"",47453,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"TUCUMÃ",47211,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"IPISIREI - \"JUAREZ\"",48616,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"IPE WYREJ - \"TIBI\"",47624,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
273,"PAWÃNEWÃ - \"ZAP AP\"",47176,"RONDOLANDIA",510757,"2015-11-06 00:00:00","2015-11-06 00:00:00"
274,"MURUMURO",50385,"ALTA FLORESTA D'OESTE",110001,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"COQUEIRINHO",47331,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"FORTE",51192,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"JACARÉ DE CESAR",49160,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
280,"MATA ESCURA",48102,"RIO TINTO",251290,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"SANTA RITA",47665,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"DESALDEIADOS",50102,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"CAMURUPIM",47666,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
280,"LAGOA GRANDE",46901,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"SÃO FRANCISCO",46895,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"VAL",49121,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"ESTIVA VELHA",51198,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
280,"SILVA DE BELÉM",47679,"RIO TINTO",251290,"2015-11-06 00:00:00","2015-11-06 00:00:00"
280,"TRÊS RIOS",50103,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"CARNEIRA",49120,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"TRACOEIRA",51195,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"BENTO",46897,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
280,"JARAGUÁ",47908,"RIO TINTO",251290,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"CAEIRA",51197,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"CUMARU",50585,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"BEMFICA",51755,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"DESALDEIADOS",50444,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"LARANJEIRA",46896,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"TRAMATAIA",46899,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"GRUPIUNA",46900,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"SÃO MIGUEL",51194,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"LAGOA DO MATO",51193,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
280,"JACARÉ DE SÃO DOMINGOS",49997,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
280,"MONT-MOR",51361,"RIO TINTO",251290,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"SILVA",51196,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
279,"GALEGO",46894,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"CÂNDIDO",49119,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"BREJINHO",46898,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"AKAJUTIBIRÓ",46893,"BAIA DA TRAICAO",250140,"2015-11-06 00:00:00","2015-11-06 00:00:00"
278,"YBYKÜARA",51135,"MARCACAO",250905,"2015-11-06 00:00:00","2015-11-06 00:00:00"
280,"DESALDEIADOS",50101,"RIO TINTO",251290,"2015-11-06 00:00:00","2015-11-06 00:00:00"
281,"WARERI",51140,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"SAI CINZA",51743,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
283,"KUBENKOKRE",48677,"NOVO PROGRESSO",150503,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"ESPIRITO SANTO",50100,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"NOVA TAPAJÓS DA RESTINGA",48125,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"PEDRÃO",51777,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
283,"KAMAU",47358,"NOVO PROGRESSO",150503,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"BIRIBÁ",50758,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"MARACATI",46927,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"FAZENDINHA DO RIO KABITUTU",51246,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
281,"PRATATI",50606,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"NOVA KARAPANATUBA",51401,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"ALDEIA PV",50022,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"KABURUÁ",51248,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"VILA NOVAII",48124,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
288,"PAPAGAIO",51705,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"SÃO LOURENÇO",51744,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
281,"ANIPIRI TERRA PRETA",50019,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"KATÔ",50759,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
283,"BAÚ",48679,"NOVO PROGRESSO",150503,"2015-11-06 00:00:00","2015-11-06 00:00:00"
288,"BOM FUTURO",49474,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
289,"MORRO DO KURAP",51750,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
283,"KAWATUM",50870,"NOVO PROGRESSO",150503,"2015-11-06 00:00:00","2015-11-06 00:00:00"
283,"PYNGRAITIRE",47260,"NOVO PROGRESSO",150503,"2015-11-06 00:00:00","2015-11-06 00:00:00"
290,"SANTA MARIA",51638,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
281,"CASTANHAL",50037,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
291,"SAWRÉ, KM 43 TRANSAMAZÔNICA",46925,"ITAITUBA",150360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"PRIMAVERA",49850,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"KINTILIANO",50005,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"MANGUEIRA",51745,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
281,"TAMANQUEIRA",51149,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"BANANAL RIO DAS TROPAS",50556,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"CACHOEIRINHA RIO KABITUTU",50683,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"AKUTER",50951,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"VILA NOVA I",50618,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"IGARAPÉ  PRETO",51115,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
283,"PYKANY",48678,"NOVO PROGRESSO",150503,"2015-11-06 00:00:00","2015-11-06 00:00:00"
291,"WATPU",50574,"ITAITUBA",150360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
281,"MISSÃO VELHA",47967,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"JARDIM KABURUÁ",50684,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"CASTANHEIRA DO MUIUÇUZÃO",48749,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
291,"MUYBU",48569,"TRAIRAO",150805,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"MONTE ALEGRE",51741,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
291,"TUCUNARÉ",48156,"TRAIRAO",150805,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"FAZENDA SAI CINZA",51399,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"BURITITUBA",51400,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"CAMPINHO DO IGARAPÉ KADIRIRI",50021,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"NOVA ESPERANÇA",49773,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"KURAP BUYTPUN",46964,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
288,"VISTA ALEGRE RIO TELES PIRES",49475,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"TERRA PRETA RIO DAS TROPAS",50035,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
289,"SAW MU'UYBU CURURU",46971,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
281,"MISSÃO SÃO FRANCISCO",50602,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
291,"PRAIA DO ÍNDIO",50762,"ITAITUBA",150360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"PIQUIÁ",48230,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"BARRO BRANCO",50027,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
289,"WARO APÕMPÕ",51752,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"VISTA ALEGRE RIO TAPAJÓS",46929,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"MUIUÇUZINHO",50032,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"MANGUEIRINHA RTP",48229,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"PORTO",47484,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
288,"TELES PIRES",51704,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
291,"LARANJAL",50687,"ITAITUBA",150360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"PESQUEIRÃO",51635,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
288,"POSTO VELHO",47959,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"NOVA TRAIRÃO",48231,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"SAMAUMA",49489,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"FAZENDINHA RIO TAPAJÓS",50036,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"TERRA PRETA RIO TAPAJÓS",51742,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"PARAWARITI",50025,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
289,"BOCA DA ESTRADA",50685,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"ARIRAMBA",47960,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"TAPEREBÁ",51244,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"BOCA DO RIO DAS TROPAS",50028,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"CURIMÃ",50627,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"FAZENDA  KABURUÁ",50024,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"RESTINGA",51634,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"RIO DAS TROPAS",47268,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"ESTIRÃO DAS COBRAS",51247,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"DHECOJEMO",49478,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
283,"KRIMEJ",50869,"NOVO PROGRESSO",150503,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"MALOQUINHA RIO KABITUTU",50003,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"LAJINHA DO RIO DAS TROPAS",50560,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"SÃO JOÃO",48228,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"PIQUIARANA  RIO TAPAJÓS",46930,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"NOVA ESPERANÇA DO JACAREACANGA",48232,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
290,"BANANAL DO RIO CURURU",50681,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"BOCA DO IGARAPÉ PRETO",50023,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
288,"CAROÇAL TELES PIRES",50441,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"KABITUTU",50004,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"KABÁ",49283,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
289,"MORRO DO CARECA",50013,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
282,"BOCA DAS PIRANHAS",50010,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"PRAINHA",46931,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"CASTANHEIRA",50952,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
291,"SAWRE JAYBU",48157,"ITAITUBA",150360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"ESCONDIDO",46926,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
290,"AIPEREP",49491,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"LAGINHA RIO TAPAJÓS",46928,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
287,"MALOQUINHA DO RIO DAS TROPAS",51629,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
285,"ALDEIA NOVA DO KATÕ",49772,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"JACARÉ VELHO",50029,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"MUTUM",50030,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"NOVA TAPAJÓS DO JACAREACANGA",50573,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
291,"PRAIA DO MANGUE",47731,"ITAITUBA",150360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
281,"BOM JARDIM",50020,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"SANTA CRUZ",46941,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
286,"PRAINHA DO JACARÉ",50034,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
289,"CAROÇAL RIO CURURU",51751,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
284,"CAMPINHO RIO CURURU",46942,"JACAREACANGA",150375,"2015-11-06 00:00:00","2015-11-06 00:00:00"
