"AMARANTE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ZÉ DOCA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"GRAJAÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA INÊS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMAMBAÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TACURU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"DOURADOS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MIRANDA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PARANHOS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAMPO GRANDE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AQUIDAUANA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SIDROLÂNDIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANTÔNIO JOÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BODOQUENA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BONITO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"IGUATEMI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAARAPÓ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CORUMBÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BRASILÂNDIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TAWAMIRIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CHICO CAMILO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"IMINAÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TUMIÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CRISPIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ABAQUADI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CASA NOVA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARRECÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SÃO PEDRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JAPIIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BARREIRA DA MISSÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BIÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"IPIXUNA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CUIÚ-CUIÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"EIRUNEPÉ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARAJAÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BUGAIO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MUCURA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"COARI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MORADA NOVA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"KUMARÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BUÁ-BUÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"UARINI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ENVIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CARAUARÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CARMÉSIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAIERAS VELHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PRADINHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BREJO MATA FOME","2015-11-06 00:00:00","2015-11-06 00:00:00"
