cod_uf,name_uf,cod_city,city,created_at,updated_at
42,"Santa Catarina",18004,"Tijucas","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",02305,"Biguaçu","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",05407,"Florianópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",06009,"Governador Celso Ramos","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",11900,"Palhoça","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",12304,"Paulo Lopes","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",15703,"Santo Amaro da Imperatriz","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",16602,"São José","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",17253,"São Pedro de Alcântara","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",00606,"Águas Mornas","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",00705,"Alfredo Wagner","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",01109,"Anitápolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",14300,"Rancho Queimado","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",15901,"São Bonifácio","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",01505,"Armazém","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",02800,"Braço do Norte","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",03956,"Capivari de Baixo","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",05704,"Garopaba","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",06108,"Grão Pará","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",06207,"Gravatal","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",07205,"Imaruí","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",07304,"Imbituba","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",08807,"Jaguaruna","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",09409,"Laguna","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",11702,"Orleans","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",12403,"Pedras Grandes","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",12650,"Pescaria Brava","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",14904,"Rio Fortuna","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",15455,"Sangão","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",17006,"São Ludgero","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",17105,"São Martinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",18400,"Treze de Maio","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",18707,"Tubarão","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",04251,"Cocal do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",04608,"Criciúma","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",05456,"Forquilhinha","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",07007,"Içara","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",09607,"Lauro Muller","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",11207,"Morro da Fumaça","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",11603,"Nova Veneza","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",17600,"Siderópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",18350,"Treviso","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",19002,"Urussanga","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",20000,"Balneário Rincão","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",01406,"Araranguá","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",01950,"Balneário Arroio do Silva","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",02073,"Balneário Gaivota","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",05191,"Ermo","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",08708,"Jacinto Machado","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",10407,"Maracajá","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",10803,"Meleiro","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",11256,"Morro Grande","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",12254,"Passo de Torres","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",15653,"Santa Rosa do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",16404,"São João do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",17709,"Sombrio","2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"Santa Catarina",18103,"Timbé do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00307,"Alecrim","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",04309,"Cândido Godói","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13425,"Novo Machado","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15008,"Porto Lucena","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15057,"Porto Mauá","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15073,"Porto Vera Cruz","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",17202,"Santa Rosa","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",17905,"Santo Cristo","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",18499,"São José do Inhacorá","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21808,"Três de Maio","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",22103,"Tucunduva","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",22301,"Tuparendi","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",01859,"Barra do Guarita","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02204,"Boa Vista do Buricá","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02378,"Bom Progresso","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02600,"Braga","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",04002,"Campo Novo","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06007,"Crissiumal","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06320,"Derrubadas","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06734,"Doutor Maurício Cardoso","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",07450,"Esperança do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09605,"Horizontina","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12302,"Miraguaí","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13011,"Nova Candelária","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15404,"Redentora","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",20230,"Sede Nova","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21402,"Tenente Portela","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21477,"Tiradentes do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21907,"Três Passos","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",23705,"Vista Gaúcha","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00505,"Alpestre","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00646,"Ametista do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05801,"Constantina","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06072,"Cristal do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06429,"Dois Irmãos das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06924,"Engenho Velho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",07302,"Erval Seco","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",08508,"Frederico Westphalen","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09126,"Gramado dos Loureiros","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",10504,"Iraí","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",11601,"Liberato Salzano","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12708,"Nonoai","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13441,"Novo Tiradentes","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13466,"Novo Xingu","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13805,"Palmitinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",14498,"Pinheirinho do Vale","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15552,"Rio dos Índios","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15909,"Rodeio Bonito","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16204,"Rondinha","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",20206,"Seberi","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21329,"Taquaruçu do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21857,"Três Palmeiras","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21956,"Trindade do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",23101,"Vicente Dutra","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",23507,"Vista Alegre","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00901,"Aratiba","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",01552,"Áurea","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",01701,"Barão de Cotegipe","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",01925,"Barra do Rio Azul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02055,"Benjamin Constant do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",03806,"Campinas do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",04853,"Carlos Gomes","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06130,"Cruzaltense","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06957,"Entre Rios do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06973,"Erebango","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",07005,"Erechim","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",07203,"Erval Grande","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",07559,"Estação","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",08052,"Faxinalzinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",08250,"Floriano Peixoto","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",08706,"Gaurama","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",08904,"Getúlio Vargas","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",10462,"Ipiranga do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",10702,"Itatiba do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",11908,"Marcelino Ramos","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12005,"Mariano Moro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",14134,"Paulo Bento","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",14787,"Ponte Preta","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15313,"Quatro Irmãos","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",19703,"São Valentim","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",20602,"Severiano de Almeida","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21634,"Três Arroios","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",22905,"Viadutos","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",03202,"Cacique Doble","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09803,"Ibiaçá","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",11700,"Machadinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12203,"Maximiliano de Almeida","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13607,"Paim Filho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16600,"Sananduva","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",17954,"Santo Expedito do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",18424,"São João da Urtiga","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",18606,"São José do Ouro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",22186,"Tupanci do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",03301,"Caibaté","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",03707,"Campina das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05207,"Cerro Largo","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09506,"Guarani das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12179,"Mato Queimado","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15107,"Porto Xavier","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16303,"Roque Gonzales","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16477,"Salvador das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",19307,"São Paulo das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",19372,"São Pedro do Butiá","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",20578,"Sete de Setembro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02501,"Bossoroca","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05009,"Catuípe","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06353,"Dezesseis de Novembro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06932,"Entre-Ijuís","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",07831,"Eugênio de Castro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09001,"Giruá","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",14555,"Pirapó","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15958,"Rolador","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",17509,"Santo Ângelo","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",17707,"Santo Antônio das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",18903,"São Luiz Gonzaga","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",19158,"São Miguel das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",19208,"São Nicolau","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",20321,"Senador Salgado Filho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",22343,"Ubiretama","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",23754,"Vitória das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00208,"Ajuricaba","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00455,"Alegria","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",01503,"Augusto Pestana","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02584,"Bozano","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05405,"Chiapetta","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05702,"Condor","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05871,"Coronel Barros","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05900,"Coronel Bicaco","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",10207,"Ijuí","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",10413,"Inhacorá","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13334,"Nova Ramada","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13904,"Panambi","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",14308,"Pejuçara","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",17806,"Santo Augusto","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",19737,"São Valério do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00471,"Almirante Tamandaré do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",01958,"Barra Funda","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02154,"Boa Vista das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",04705,"Carazinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05157,"Cerro Grande","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05306,"Chapada","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05850,"Coqueiros do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",10850,"Jaboticaba","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",11429,"Lajeado do Bugre","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12955,"Nova Boa Vista","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13490,"Novo Barreiro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",13706,"Palmeira das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",14456,"Pinhal","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16428,"Sagrada Família","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",17756,"Santo Antônio do Planalto","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",18457,"São José das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",19364,"São Pedro das Missões","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00059,"Água Santa","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",03558,"Camargo","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",04903,"Casca","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",04952,"Caseiros","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05371,"Charrua","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05504,"Ciríaco","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",05975,"Coxilha","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06304,"David Canabarro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",07054,"Ernestina","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",08854,"Gentil","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09902,"Ibiraiaras","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",11809,"Marau","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12138,"Mato Castelhano","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12625,"Muliterno","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12674,"Nicolau Vergueiro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",14100,"Passo Fundo","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",14779,"Pontão","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16105,"Ronda Alta","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16733,"Santa Cecília do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",17558,"Santo Antônio do Palma","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",18051,"São Domingos do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",20503,"Sertão","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",22558,"Vanini","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",23358,"Vila Lângaro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",23408,"Vila Maria","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02220,"Boa Vista do Cadeado","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02238,"Boa Vista do Incra","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",04101,"Campos Borges","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06106,"Cruz Alta","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",07500,"Espumoso","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",08458,"Fortaleza dos Valos","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",10009,"Ibirubá","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",10876,"Jacuizinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",11155,"Jóia","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",15354,"Quinze de Novembro","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16436,"Saldanha Marinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16451,"Salto do Jacuí","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",16709,"Santa Bárbara do Sul","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",11270,"Lagoa dos Três Cantos","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12658,"Não-Me-Toque","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",20305,"Selbach","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21006,"Tapera","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",21469,"Tio Hugo","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",23200,"Victor Graeff","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",02006,"Barros Cassal","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",08300,"Fontoura Xavier","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09951,"Ibirapuitã","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",11254,"Lagoão","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",12427,"Mormaço","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",18465,"São José do Herval","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",22152,"Tunas","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00661,"André da Rocha","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",00703,"Anta Gorda","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",01404,"Arvorezinha","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",06452,"Dois Lajeados","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09258,"Guabiju","2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"Rio Grande do Sul",09407,"Guaporé","2015-11-06 00:00:00","2015-11-06 00:00:00"
